river,year,month,water_level,runoff,temp_max_observed,temp_min_observed,precip_observed,temp_source,precip_source,era5_grid,era5_t2m_mean,era5_t2m_min,era5_t2m_max,era5_tp_sum,era5_u10_mean,era5_v10_mean,era5_d2m_mean,era5_msl_mean,temp_max_imputed,temp_min_imputed,precip_bias_factor,precip_imputed,ndvi,water_level_imputed_v2,wl_imputed_v2,water_level_m
Mutimbuzi,2007,6,,5.83,29.986666666666668,18.986666666666665,10.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.856431750000013,15.891260000000043,30.02355,47.06764229194,0.6322603214384722,1.018007532296111,14.70811438888893,101407.17028472223,False,False,1.5476478434872514,False,0.591349000918957,1.4610151833696057,True,770.8043333333334
Mulembwe,2007,6,1.2336666666666665,5.97,19.633333333333336,9.058620689655172,46.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.5967366388889,16.323080000000004,23.951440000000048,236.174106771,0.0927787153192777,0.5776171794788889,17.098763777777776,101459.93501388888,False,False,0.3376177859350189,False,0.395770286232988,1.2336666666666665,False,770.8043333333334
Rusizi,2007,6,,,29.986666666666668,18.986666666666665,10.7,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,22.856431750000013,15.891260000000043,30.02355,47.06764229194,0.6322603214384722,1.018007532296111,14.70811438888893,101407.17028472223,False,False,1.5043629271954442,False,0.5835229063142471,2.5618500000000006,True,770.8043333333334
Jiji,2007,6,0.8146666666666665,,19.633333333333336,9.058620689655172,46.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,18.37764752777781,12.139250000000004,23.70056,102.49328576598,-0.4516521671055555,0.7004836612545833,13.924792319444464,101567.52495833334,False,False,0.7469623692808592,False,0.767881309131729,0.8146666666666665,False,770.8043333333334
Nyengwe,2007,6,,5.26,29.83333333333333,20.48458000000005,22.8,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.696557486111143,20.48458000000005,24.645500000000027,132.45248805231998,0.67560070959,0.32497774730625,17.608532097222223,101386.65800694445,False,True,0.3658537084356579,False,0.6729729384739165,1.0357030439828536,True,770.8043333333334
Nyamagana,2007,7,,,29.641020000000022,14.744230000000016,21.860661618479472,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.84864138440861,14.744230000000016,29.641020000000022,9.99641418988,0.4754425993116935,0.7984673077710484,11.928395053763497,101412.93358870968,True,True,2.186850324850525,True,0.4711452487168785,0.743967809139785,True,770.5093333333334
Nyakagunda,2007,7,,,27.707420000000013,13.652250000000038,13.787835692556795,MPARAMBO,MPARAMBO,grid_m2.75_29.00,19.806533373655952,13.652250000000038,27.707420000000013,6.90746310282,-1.2261322401290322,0.939276069270524,10.174709556451605,101480.54178091398,True,True,1.9960780806672505,True,0.487852732753227,0.3980959677419349,True,770.5093333333334
Rusizi,2007,7,,,29.63870967741936,18.44193548387097,52.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.198643763440884,14.92532,30.197630000000004,3.05461882372,0.9957574636672044,1.2651329234336022,13.155614072580704,101388.17417338707,False,False,1.5043629271954442,False,0.501467999182038,2.136800000000002,True,770.5093333333334
Nyengwe,2007,7,,1.0,30.44516129032258,20.480920000000022,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.91137954301081,20.480920000000022,25.537230000000022,22.2697258691,0.8672371110044623,0.4379569235450268,16.659845887096765,101373.44264784946,False,True,0.3658537084356579,False,0.590176748795286,1.009439893019703,True,770.5093333333334
Mulembwe,2007,7,0.758064516129032,1.15,20.335483870967742,8.419354838709678,37.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.68021012096773,15.849450000000047,25.05020000000001,48.82788642458,0.2213893404251344,0.6875592114965053,16.357851532258053,101447.1197311828,False,False,0.3376177859350189,False,0.470968122915857,0.758064516129032,False,770.5093333333334
Buzimba,2007,7,0.2351612903225807,1.15,30.44516129032258,15.849450000000047,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.68021012096773,15.849450000000047,25.05020000000001,48.82788642458,0.2213893404251344,0.6875592114965053,16.357851532258053,101447.1197311828,False,True,0.2550133648657899,False,0.5728306235434679,0.2351612903225807,False,770.5093333333334
Mutimbuzi,2007,7,,1.39,29.63870967741936,18.44193548387097,52.3,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.198643763440884,14.92532,30.197630000000004,3.05461882372,0.9957574636672044,1.2651329234336022,13.155614072580704,101388.17417338707,False,False,1.5476478434872514,False,0.517969362574036,1.0195279686101877,True,770.5093333333334
Kaburantwa,2007,7,,0.06,29.641020000000022,14.744230000000016,22.070218725942944,MPARAMBO,MPARAMBO,grid_m3.00_29.25,21.84864138440861,14.744230000000016,29.641020000000022,9.99641418988,0.4754425993116935,0.7984673077710484,11.928395053763497,101412.93358870968,True,True,2.207813552612297,True,0.6096324509322646,1.665422685565007,True,770.5093333333334
Jiji,2007,7,0.660967741935484,,20.335483870967742,8.419354838709678,37.3,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,18.94332310483873,12.177580000000034,25.211940000000027,14.53113550124,-0.5264238949688173,0.9828840477146504,12.405907822580671,101543.35814516128,False,False,0.7469623692808592,False,0.667890477334474,0.660967741935484,False,770.5093333333334
Nyamagana,2007,8,,,31.498130000000003,13.61718000000002,38.08097213423115,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.242985631720444,13.61718000000002,31.498130000000003,17.413616149899998,0.5475214480907258,0.8420507571202958,11.087548346774213,101313.08147849464,True,True,2.186850324850525,True,0.377123563767844,0.6562981508206,True,770.5264999999999
Mutimbuzi,2007,8,,0.68,30.42903225806452,17.7741935483871,6.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.63525404569896,14.422799999999995,32.858360000000005,10.395050003280002,1.1350392992489249,1.155277930127688,11.602196424731233,101287.5160954301,False,False,1.5476478434872514,False,0.4591756299159765,0.9997779178595518,True,770.5264999999999
Mulembwe,2007,8,0.5483870967741936,0.96,20.641935483870967,8.290322580645162,37.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.121193655914,16.831350000000043,25.95425,124.21846406256,0.2105627577626344,0.4045520702344086,16.272782580645185,101337.08969758064,False,False,0.3376177859350189,False,0.401968778537912,0.5483870967741936,False,770.5264999999999
Nyakagunda,2007,8,,,29.59384,11.829679999999996,19.14554140550738,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.37961232526885,11.829679999999996,29.59384,9.5915794031,-1.2821537137600807,1.0307517725215054,9.037388965053765,101382.29384408605,True,True,1.9960780806672505,True,0.4082667557678815,0.4022499172870135,True,770.5264999999999
Nyengwe,2007,8,,0.43,31.25483870967742,20.344400000000007,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.39447856182801,20.344400000000007,26.30224000000004,63.78173830308,0.8845680802018818,0.0977972492384408,16.597282056451604,101261.94351478494,False,True,0.3658537084356579,False,0.5296854960089175,1.0249782118530817,True,770.5264999999999
Buzimba,2007,8,0.2038709677419356,0.96,31.25483870967742,16.831350000000043,0.0,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.121193655914,16.831350000000043,25.95425,124.21846406256,0.2105627577626344,0.4045520702344086,16.272782580645185,101337.08969758064,False,True,0.2550133648657899,False,0.4776905849637289,0.2038709677419356,False,770.5264999999999
Kaburantwa,2007,8,,0.04,31.498130000000003,13.61718000000002,38.44601773573759,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.242985631720444,13.61718000000002,31.498130000000003,17.413616149899998,0.5475214480907258,0.8420507571202958,11.087548346774213,101313.08147849464,True,True,2.207813552612297,True,0.5143810219091081,1.4170967921924644,True,770.5264999999999
Jiji,2007,8,0.5309677419354839,,20.641935483870967,8.290322580645162,37.0,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.78023966397853,14.216120000000046,26.737270000000024,36.69071226096,-0.8018976043819893,0.8763512043490591,11.76377827956992,101433.88776209678,False,False,0.7469623692808592,False,0.6231631878499846,0.5309677419354839,False,770.5264999999999
Rusizi,2007,8,,,30.42903225806452,17.7741935483871,6.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.63525404569896,14.422799999999995,32.858360000000005,10.395050003280002,1.1350392992489249,1.155277930127688,11.602196424731233,101287.5160954301,False,False,1.5043629271954442,False,0.504598260121114,2.220549999999998,True,770.5264999999999
Jiji,2007,9,0.4833333333333335,,21.936666666666667,9.7,48.89999999999999,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.895771763888888,15.060450000000005,29.218200000000024,50.04262929446,-0.6402369170769444,0.6756088668018055,12.64383681944446,101357.81635416669,False,False,0.7469623692808592,False,0.5926822174562535,0.4833333333333335,False,770.4155000000001
Nyakagunda,2007,9,,,31.07388000000003,12.835170000000003,55.676738290337376,MPARAMBO,MPARAMBO,grid_m2.75_29.00,21.46964066666669,12.835170000000003,31.07388000000003,27.8930663232,-0.941846889468264,0.71071900186875,9.147772805555576,101337.89584722224,True,True,1.9960780806672505,True,0.4598638343854855,0.4101910368663594,True,770.4155000000001
Mulembwe,2007,9,0.7303333333333334,0.71,21.936666666666667,9.7,48.89999999999999,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.968096972222213,17.402250000000038,26.8766,157.86886242356,0.1989896987797777,0.1961248182791666,17.23202051388887,101264.41147916668,False,False,0.3376177859350189,False,0.4155877900848015,0.7303333333333334,False,770.4155000000001
Buzimba,2007,9,0.241,0.71,31.51,17.402250000000038,4.5,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.968096972222213,17.402250000000038,26.8766,157.86886242356,0.1989896987797777,0.1961248182791666,17.23202051388887,101264.41147916668,False,True,0.2550133648657899,False,0.4975378281428395,0.241,False,770.4155000000001
Mutimbuzi,2007,9,,1.04,31.693333333333328,19.51666666666667,29.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.76497752777783,15.97976,34.82922000000002,2.86626819956,1.1227730624883334,0.8423392839875,10.857305569444463,101219.22068055556,False,False,1.5476478434872514,False,0.4397279233006275,1.2712825893051285,True,770.4155000000001
Kaburantwa,2007,9,,0.03,34.03830000000005,15.193600000000004,13.19222997951262,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.70800075,15.193600000000004,34.03830000000005,5.97524639882,0.5769749949586112,0.5832504695111111,9.994683347222235,101246.10352083332,True,True,2.207813552612297,True,0.4965123799288859,1.1775244771960045,True,770.4155000000001
Nyamagana,2007,9,,,34.03830000000005,15.193600000000004,13.066969528321447,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.70800075,15.193600000000004,34.03830000000005,5.97524639882,0.5769749949586112,0.5832504695111111,9.994683347222235,101246.10352083332,True,True,2.186850324850525,True,0.3784426998001635,0.5363596774193549,True,770.4155000000001
Nyengwe,2007,9,,0.23,31.51,21.361000000000047,4.5,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,24.27994922222223,21.361000000000047,26.90896000000004,64.70441810834001,0.9464913240795833,-0.2571358161861111,17.862684888888907,101180.0567986111,False,True,0.3658537084356579,False,0.5285577949284734,1.1321306150690642,True,770.4155000000001
Rusizi,2007,9,,,31.693333333333328,19.51666666666667,29.9,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.76497752777783,15.97976,34.82922000000002,2.86626819956,1.1227730624883334,0.8423392839875,10.857305569444463,101219.22068055556,False,False,1.5043629271954442,False,0.4988412480541044,3.0592499999999996,True,770.4155000000001
Buzimba,2007,10,0.6425806451612901,7.71,30.193548387096776,18.35660000000001,69.10000000000001,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,21.577943091397856,18.35660000000001,25.43524000000002,402.46725144946,0.0843034969967742,0.5490720649430779,17.65702913978498,101178.7383938172,False,True,0.2550133648657899,False,0.42059541592458,0.6425806451612901,False,770.1996666666668
Mutimbuzi,2007,10,,11.74,30.748387096774195,19.667741935483868,112.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.57515516129036,16.99734000000001,33.43670000000003,1.70183182208,1.357467980952285,0.625603588934543,11.384179811828004,101120.721297043,False,False,1.5476478434872514,False,0.551054470202872,1.29094976930865,True,770.1996666666668
Nyengwe,2007,10,,1.56,30.193548387096776,21.23553000000004,69.10000000000001,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,23.819088534946275,21.23553000000004,25.91766000000001,214.56241577732,0.7189706781423387,0.2235551688400537,18.32669442204304,101098.39213709676,False,True,0.3658537084356579,False,0.476570299252763,0.9830967662054606,True,770.1996666666668
Kaburantwa,2007,10,,0.05,32.505060000000014,16.473900000000015,22.31867172561272,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.35168779569892,16.473900000000015,32.505060000000014,10.10894769588,0.6311338694091397,0.4556594004892473,11.461181223118274,101150.12399193548,True,True,2.207813552612297,True,0.573907498805922,1.385167950995032,True,770.1996666666668
Mulembwe,2007,10,0.6393548387096776,7.71,21.903225806451616,10.209677419354836,134.29999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,21.577943091397856,18.35660000000001,25.43524000000002,402.46725144946,0.0843034969967742,0.5490720649430779,17.65702913978498,101178.7383938172,False,False,0.3376177859350189,False,0.587188656920958,0.6393548387096776,False,770.1996666666668
Nyamagana,2007,10,,,32.505060000000014,16.473900000000015,22.10675555263214,MPARAMBO,MPARAMBO,grid_m3.00_29.25,23.35168779569892,16.473900000000015,32.505060000000014,10.10894769588,0.6311338694091397,0.4556594004892473,11.461181223118274,101150.12399193548,True,True,2.186850324850525,True,0.455053851804994,0.6644918251273338,True,770.1996666666668
Rusizi,2007,10,,,30.748387096774195,19.667741935483868,112.8,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,24.57515516129036,16.99734000000001,33.43670000000003,1.70183182208,1.357467980952285,0.625603588934543,11.384179811828004,101120.721297043,False,False,1.5043629271954442,False,0.548088147325785,2.25585,True,770.1996666666668
Nyakagunda,2007,10,,,29.56265000000002,14.36360000000002,63.83560385899198,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.98348926075272,14.36360000000002,29.56265000000002,31.9805144284,-0.994405602900672,0.5913635203028226,10.978925094086035,101244.08683467742,True,True,1.9960780806672505,True,0.50949883410112,0.4392844156918349,True,770.1996666666668
Jiji,2007,10,0.5603225806451613,,21.903225806451616,10.209677419354836,134.29999999999998,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,20.262188037634417,15.476220000000012,26.83710000000002,140.9535409631,-0.6472507597285484,0.4148445999655913,14.315679045698914,101273.2225,False,False,0.7469623692808592,False,0.509214336632625,0.5603225806451613,False,770.1996666666668
Mulembwe,2007,11,0.889,16.24,20.82333333333333,11.42333333333333,161.59999999999997,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.50,20.89468093055558,17.500820000000033,25.11276000000004,781.6739083328799,-0.0911044774066666,0.55606013427625,17.811745194444484,101171.081,False,False,0.3376177859350189,False,0.2222853951490855,0.889,False,770.091
Jiji,2007,11,0.5703333333333334,,20.82333333333333,11.42333333333333,161.59999999999997,MPOTA (Tora),MPOTA (Tora),grid_m4.00_29.75,19.103868833333365,15.24212,24.836360000000013,316.49041215462,-0.3915168033958472,0.1355550337028333,15.61716038888892,101283.29820833332,False,False,0.7469623692808592,False,0.295570725534553,0.5703333333333334,False,770.091
Rusizi,2007,11,,,29.06666666666668,19.703333333333333,63.400000000000006,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.55410756944445,15.96673000000004,31.20284000000004,20.59364323098,1.0947028173050557,0.1884033413178055,13.076942000000033,101116.15380555554,False,False,1.5043629271954442,False,0.5201384468671084,2.155300000000003,True,770.091
Mutimbuzi,2007,11,,16.27,29.06666666666668,19.703333333333333,63.400000000000006,BUJUMBURA (Aeroport),BUJUMBURA (Aeroport),grid_m3.25_29.25,23.55410756944445,15.96673000000004,31.20284000000004,20.59364323098,1.0947028173050557,0.1884033413178055,13.076942000000033,101116.15380555554,False,False,1.5476478434872514,False,0.5928616923583161,1.2668638888074657,True,770.091
Nyakagunda,2007,11,,,28.25604000000004,13.917930000000013,86.68413968550026,MPARAMBO,MPARAMBO,grid_m2.75_29.00,20.318862041666705,13.917930000000013,28.25604000000004,43.42722888702,-0.8586080041697222,0.55673559030425,11.78955594444443,101219.26466666668,True,True,1.9960780806672505,True,0.5042957356622665,0.4516994431643624,True,770.091
Kaburantwa,2007,11,,0.07,30.015800000000013,15.541700000000048,61.52478767045879,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.225605583333333,15.541700000000048,30.015800000000013,27.866840294400003,0.4810485723769444,0.2900540035277777,13.25925227777782,101145.00584027778,True,True,2.207813552612297,True,0.56787038035426,1.6322820154174904,True,770.091
Nyamagana,2007,11,,,30.015800000000013,15.541700000000048,60.94060875036634,MPARAMBO,MPARAMBO,grid_m3.00_29.25,22.225605583333333,15.541700000000048,30.015800000000013,27.866840294400003,0.4810485723769444,0.2900540035277777,13.25925227777782,101145.00584027778,True,True,2.186850324850525,True,0.43713796100341,0.6097054032258059,True,770.091
Nyengwe,2007,11,,8.42,27.860000000000003,20.390950000000032,179.39999999999998,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.25_29.50,22.856937041666697,20.390950000000032,25.412680000000023,497.49541289704,0.3165710326648611,0.3400865560486111,18.77299754166665,101098.81922916666,False,True,0.3658537084356579,False,0.3546296668704155,0.640923845609918,True,770.091
Buzimba,2007,11,0.8206666666666664,16.24,27.860000000000003,17.500820000000033,179.39999999999998,NYANZA LAC (IRAT),NYANZA LAC (IRAT),grid_m4.00_29.50,20.89468093055558,17.500820000000033,25.11276000000004,781.6739083328799,-0.0911044774066666,0.55606013427625,17.811745194444484,101171.081,False,True,0.2550133648657899,False,0.1633810755947229,0.8206666666666664,False,770.091
